REVIEW ID,SOURCE,REVIEW BY,REVIEW DATE,REVIEW SUBJECT,text,REVIEW RATING,REVIEW TYPE
1665,Trip Advisor,Sandeep0512,11/11/14,Beautiful at peaceful place,"Aarthi/Pooja is excellent - Bajan take you to a different world - Focuses on Vaishnava philosophy - Prasad is amazing Ideal time to visit - 6.30 am or 6.30 pm Ideal days - Mon - Fri, weekends are over crowded This temple provides food for thousands of students, a task that must be truly appreciated",5,POSITIVE
440,Trip Advisor,Vishnu_makam,11/11/14,Peace and Transcendental Emoti,"Aarthi/Pooja is excellent - Bajan take you to a different world - Focuses on Vaishnava philosophy - Prasad is amazing Ideal time to visit - 6.30 am or 6.30 pm Ideal days - Mon - Fri, weekends are over crowded This temple provides food for thousands of students, a task that must be truly appreciated",4,POSITIVE
1659,Trip Advisor,Vishnu_makam,11/11/14,Peace and Transcendental Emotions -,"I have been to Benares and was extremely disappointed to be on the ghats. This was in 2012 winter. Dont think the situation has changed much. Cut to - the visit to ISKCON temple in Bangalore. The walkways leading to the temple are all in rows - very unlikely there'd be a stampede (god forbid), something that is so common with our temples. The temple area inside, and the surroundings are all neat and clean, something that I was delighted to see, personally. Even the prasadam served and the mini f",4,POSITIVE
317,Trip Advisor,Ankush S,11/12/14,"Clean, organized and grand","I have been to Benares and was extremely disappointed to be on the ghats. This was in 2012 winter. Dont think the situation has changed much. Cut to - the visit to ISKCON temple in Bangalore. The walkways leading to the temple are all in rows - very unlikely there'd be a stampede (god forbid), something that is so common with our temples. The temple area inside, and the surroundings are all neat and clean, something that I was delighted to see, personally. Even the prasadam served and the mini food court - all serve tasty food at reasonable prices. There are a lot of religious text available inside in various languages. Only gripe is its location, which is almost out of the city, just like the airport. Overall a good experience.",4,POSITIVE
1669,Trip Advisor,Ankush S,11/12/14,"Clean, organized and grand","I love the location ... I love the temple part of ISKCON.... The place is disciplined and clean. But the part that bothers me is the feeling I get of walking through a shopping area when I come out of the temple... you walk through endless shops for food, books, artefacts, paintings etc., and that takes away the temple feeling. When I go to a temple, I like to go to a temple and not a blend of temple and shopping area. Been there a few times but not very excited about going back...",4,POSITIVE
447,Trip Advisor,anrao,11/12/14,Great architecture : great tem,"I love the location ... I love the temple part of ISKCON.... The place is disciplined and clean. But the part that bothers me is the feeling I get of walking through a shopping area when I come out of the temple... you walk through endless shops for food, books, artefacts, paintings etc., and that takes away the temple feeling. When I go to a temple, I like to go to a temple and not a blend of temple and shopping area. Been there a few times but not very excited about going back...",3,MIXED
1666,Trip Advisor,anrao,11/12/14,Great architecture : great temple : mixed feelings,"The Radha Krishna ISKCON temple is situated in Rajaji Nagar in North Bangalore. The place is easily accessible and public transport is available. Built on a hillock, it is the largest ISKCON temple built till date and is an architectural marvel.The temple is dedicated to Lord Krishna and His teachings and was built mainly by the efforts of Srila Prabhupada, founder of the ISKCON movement. Many festivals associated with Lord Vishnu and his avatars are celebrated here with aplomb. There is also a",3,MIXED
448,Trip Advisor,Pankaj A,11/12/14,At peace!!!,"The Radha Krishna ISKCON temple is situated in Rajaji Nagar in North Bangalore. The place is easily accessible and public transport is available. Built on a hillock, it is the largest ISKCON temple built till date and is an architectural marvel.The temple is dedicated to Lord Krishna and His teachings and was built mainly by the efforts of Srila Prabhupada, founder of the ISKCON movement. Many festivals associated with Lord Vishnu and his avatars are celebrated here with aplomb. There is also a daily schedule of aarti and Gita recitation. I went with my parents to this temple when they visited Bangalore, and they loved the place. Usually there is always long queue to enter the temple. However, the place is well organised and the queue moves fast. By taking a bridge and a flight of stairs, you will reach the entrance of the main temple. The temple boasts of gold plated flagpost and kalash at the top. The environment of the main temple is serene and peaceful. There are idols of the deities - Radha, Krishna and Balrama. In the hall, there is place in the centre where the people can sit and absorb the surrounding. We sat for around 1 hour here. Once you have the darshan and pass along, you will find lits of stalls selling the puja items, books, idols and gift items. This will lead to the canteen, which is 100% veg and has very good items in the menu. There is also a restaurant if you go down. Prasadam is distributed outside, where you can see the lights also, if you happen to visit in the evening. A very good 3-4 hours can be spent here with adults, kids and young people. Not sure about the arrangements for elderly people, as there are lots of stairs to be covered.",5,POSITIVE
1667,Trip Advisor,Pankaj A,11/12/14,At peace!!!,"A well organized hindu religious temple. I along with my family members visited the temple in the donation Rs.300/-. A prasadam with discount coupon was given which is adjusted in the purchase of books. I bought one Krishna book. The free prasadam given there is very nice. The stall for purchase of various materials is grand. I feel somewhat costlier. But, the materials are of good quality.",5,POSITIVE
468,Trip Advisor,Saravananpushparajan,11/12/14,"ISKCON TEMPLE, BANGALORE","A well organized hindu religious temple. I along with my family members visited the temple in the donation Rs.300/-. A prasadam with discount coupon was given which is adjusted in the purchase of books. I bought one Krishna book. The free prasadam given there is very nice. The stall for purchase of various materials is grand. I feel somewhat costlier. But, the materials are of good quality.",5,POSITIVE
1668,Trip Advisor,Saravananpushparajan,11/12/14,"ISKCON TEMPLE, BANGALORE",Visited temple in September. Temple is very neatly maintained. Full marks to management. Except at the main hall rest of the temple is converted into retail space. We get a feeling of shopping mall/ food court. You get best of the quality food at nominal prices. Fast food to junk food you name them it is available. Balaji temple is very attractive and gives full satisfaction. Lakshmi Narasimha temple is also pleasant. Main hall with bhajans gives pure relaxation and coolness because of the heigh,5,POSITIVE
337,Trip Advisor,BALAJI K,11/13/14,Visit to temple with my in law,"Visited temple in September. Temple is very neatly maintained. Full marks to management. Except at the main hall rest of the temple is converted into retail space. We get a feeling of shopping mall/ food court. You get best of the quality food at nominal prices. Fast food to junk food you name them it is available. Balaji temple is very attractive and gives full satisfaction. Lakshmi Narasimha temple is also pleasant. Main hall with bhajans gives pure relaxation and coolness because of the height and Bangalore weather. Good devotional books,Pooja items, grocery, apparel, gift items,restaurants etc are main attractions. Last but not the least Prasadam at the end is so hot and delicious you feel like licking your fingers for long time.",5,POSITIVE
1670,Trip Advisor,BALAJI K,11/13/14,Visit to temple with my in laws,"Positive energy is felt all around the temple, with continuous chant of 'Hare Krishna Hare Hare' from every person there. Beautiful paintings are on display. And beautiful idols.",5,POSITIVE
338,Trip Advisor,ARk92,11/14/14,A treat for your eyes,"Positive energy is felt all around the temple, with continuous chant of 'Hare Krishna Hare Hare' from every person there. Beautiful paintings are on display. And beautiful idols.",3,POSITIVE
1671,Trip Advisor,ARk92,11/14/14,A treat for your eyes,"Its a nice temple, neat and clean amenities and beautiful architecture!! But, I think the place is too overhyped.Do pay a visit there for peaceful moments... But for me, its just like any other Hindu temple..",3,POSITIVE
